S.No,StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,StationName,City,State,Status,Region,Month,Year,Season,Weekday_or_weekend,Regular_day_or_holiday,AQ_Acceptability
575,AP001,22-06-2019,17.07,40.3,1.54,25.75,15.04,5.54,0.5,16.01,36.19,0.04,1.81,5.99,46,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekend,Regular day,Acceptable
576,AP001,23-06-2019,13.45,34.6,1,24.16,13.66,4.77,0.46,14.9,40.53,0.06,1.31,0.2,48,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekend,Regular day,Acceptable
577,AP001,24-06-2019,15.93,32.7,1.43,20.53,12.15,5.4,0.43,16.53,42.92,0.11,1.04,0.11,53,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekday,Regular day,Acceptable
578,AP001,25-06-2019,19.8,34.77,2.36,30.66,18.32,4.41,0.76,14.36,38.26,0.08,2.31,0.28,78,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekday,Regular day,Acceptable
579,AP001,26-06-2019,21.45,38.36,4.83,36.24,23.3,4.23,0.73,17.88,24.68,0.08,2.16,0.31,74,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekday,Regular day,Acceptable
580,AP001,27-06-2019,12.45,30.36,3.08,26.62,16.74,3.09,0.53,17.43,27.85,0.1,1.04,0.17,70,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekday,Regular day,Acceptable
581,AP001,28-06-2019,9.57,26.83,2.1,22,13.49,3.36,0.36,19.5,32.37,0.07,0.44,0.1,42,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekday,Regular day,Acceptable
583,AP001,30-06-2019,11.55,25.16,1.2,22.16,12.76,2.1,0.35,17,40.21,0.03,0.41,0.1,46,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,06. Jun,2019,3. Monsoon,Weekend,Regular day,Acceptable
584,AP001,01-07-2019,13.4,23.95,4.39,29.37,19.27,2.9,0.42,16.27,29.58,0.11,0.91,0.24,39,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
585,AP001,02-07-2019,12.05,24.42,6.49,29.88,21.26,2.4,0.59,13.78,23.41,0.07,0.72,0.12,66,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
586,AP001,03-07-2019,14.54,32.83,7.23,30.62,22.26,2.68,0.61,12.6,27.29,0.09,0.67,0.1,68,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
587,AP001,04-07-2019,8.4,21.46,11.11,30.36,25.27,2.7,0.57,14.32,26.69,0.27,0.83,0.16,68,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
588,AP001,05-07-2019,10.31,22.14,8.27,25.22,20.23,2.46,0.62,16.24,22.99,0.23,1.38,0.59,70,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
589,AP001,06-07-2019,13.91,38.67,2.55,18,11.62,3.43,0.58,18.86,26.64,0.21,0.49,0.16,72,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
590,AP001,07-07-2019,15.17,40.56,0.93,18.2,10.43,1.28,0.39,23.12,30.24,0.09,0.56,0.16,43,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
591,AP001,08-07-2019,13.1,34.85,2.64,22.88,14.4,1.91,0.33,17.88,25.83,0.17,0.97,0.17,35,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
592,AP001,09-07-2019,11.3,31.96,4.61,23.47,16.32,1.62,0.28,17.09,27.47,0.11,0.82,0.15,37,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
593,AP001,10-07-2019,13.03,29.59,5.45,25.64,18.15,2.13,0.51,20.09,32.1,0.15,1.14,0.11,75,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
594,AP001,11-07-2019,11.17,25.03,5.24,26.2,18.29,2.44,0.34,23.89,26.88,0.2,1.2,0.11,40,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
595,AP001,12-07-2019,11.65,27.15,5.28,22.68,16.42,2.06,0.56,22.58,25.94,0.15,2.15,0.18,70,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
596,AP001,13-07-2019,17.22,34.78,1.25,4.58,3.13,3.6,0.42,14.79,36.77,0.2,1.3,0.25,48,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
597,AP001,14-07-2019,12.68,20.52,0.74,3.7,2.34,2.84,0.4,15.89,31.62,0.03,0.56,0.17,41,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
598,AP001,15-07-2019,10.73,22.63,2.92,9.95,7.26,2.99,0.36,16.35,32.13,0.12,1.45,0.22,48,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
599,AP001,16-07-2019,14.44,40.44,4.68,17.05,12.96,2.72,0.47,15.46,27.69,0.18,2.6,0.29,39,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
600,AP001,17-07-2019,21.86,56.69,4.74,19.35,14.24,5.9,0.45,19.19,31.87,0.44,16.07,0.39,55,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
601,AP001,18-07-2019,16.18,39.97,3.29,16.01,11.13,5.05,0.43,12.93,35.8,0.18,2.28,0.21,53,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
602,AP001,19-07-2019,22.28,42.15,2.14,13.16,8.82,6.07,0.54,20.51,33.08,0.08,1.4,0.26,46,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
603,AP001,20-07-2019,11.14,18.23,1.11,5.65,3.93,5.5,0.44,13.82,37.65,0.05,1.13,0.26,47,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
604,AP001,21-07-2019,14.72,22.46,1.25,4.64,3.56,4.81,0.49,9.71,34.63,0.03,0.98,0.18,45,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
605,AP001,22-07-2019,12.89,26.39,2.53,9.64,7.23,4.25,0.5,15.68,29.49,0.09,1.26,0.2,39,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
606,AP001,23-07-2019,13.53,23.73,8.56,12.71,13.79,3.87,0.42,15.77,22.09,0.09,0.98,0.16,35,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
609,AP001,26-07-2019,7.48,15.84,4.57,10.04,8.96,3.4,0.38,12.51,20.01,0.09,0.96,0.15,35,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
610,AP001,27-07-2019,12.52,30.89,1.4,3.94,2.89,3.12,0.55,14.14,22.33,0.13,0.94,0.16,65,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
611,AP001,28-07-2019,13.25,37.61,0.65,2.08,1.4,2.17,0.33,12.58,22.05,0,0.38,0.1,36,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekend,Regular day,Acceptable
612,AP001,29-07-2019,10.89,26.77,5.81,11.39,9.53,2.47,0.56,21.15,19.61,0.1,0.84,0.15,68,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
613,AP001,30-07-2019,8,22.87,5.36,10.03,9.41,1.87,0.31,14.72,22.5,0.19,0.98,0.13,28,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
614,AP001,31-07-2019,10.62,26.84,2.17,4.4,4.19,2.59,0.38,11.66,24.46,0.2,0.88,0.11,29,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,07. Jul,2019,3. Monsoon,Weekday,Regular day,Acceptable
615,AP001,01-08-2019,8.71,21.35,1.77,4.43,3.76,2.43,0.39,13.83,20.11,0.06,0.5,0.21,34,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
616,AP001,02-08-2019,6.85,13.3,1.61,1.52,1.86,2.44,0.46,13.29,18.07,0.04,0.26,0.1,68,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
617,AP001,03-08-2019,9.31,19.98,1.48,3.35,2.36,4.4,0.32,11.83,20.23,0.09,0.36,0.1,24,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekend,Regular day,Acceptable
619,AP001,05-08-2019,7.53,24.18,2.74,6.1,5.55,6.38,0.34,26.08,26.62,0.35,0.49,0.1,31,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
620,AP001,06-08-2019,6.89,13.83,2.96,6.48,5.95,6.28,0.34,13.35,21.06,0.06,0.61,0.12,32,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
621,AP001,07-08-2019,7.35,18.12,3.22,6.38,6.1,6.23,0.46,11.57,21.64,0.22,0.5,0.1,66,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
622,AP001,08-08-2019,7.45,19.56,3.47,7.66,6.99,6.31,0.27,11.94,22.68,0.29,0.5,0.1,27,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
623,AP001,09-08-2019,10.88,30.31,3.17,10.11,8.05,6.98,0.41,11.86,22.62,0.12,1.08,0.16,32,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
624,AP001,10-08-2019,13.49,37.83,2.45,7.57,6.12,7.17,0.5,19.01,27.18,0.29,0.78,0.28,70,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekend,Regular day,Acceptable
625,AP001,11-08-2019,16.6,47.35,2.07,6.74,5.37,6.66,0.6,15.64,31.28,0.28,0.94,0.14,76,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekend,Regular day,Acceptable
629,AP001,15-08-2019,24.56,47.61,2.23,9.16,6.49,14.56,0.58,18.9,33.97,0.19,1.87,0.52,51,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Holiday (or Festival),Acceptable
630,AP001,16-08-2019,15.75,34.12,2.8,9.34,7.33,12.08,0.4,28.32,36.06,0.16,1.66,0.17,49,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
631,AP001,17-08-2019,17.54,31.8,2.74,9.58,7.48,13.57,0.42,20.69,28.25,0.28,3.35,0.12,40,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekend,Regular day,Acceptable
642,AP001,28-08-2019,15.8,44.75,3.71,12.43,9.71,14.64,0.62,11.3,36.47,0.12,0.95,0.23,92,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
643,AP001,29-08-2019,14.98,36.58,4.5,13.97,11.18,15.31,0.47,14.17,29.78,0.12,0.75,0.14,47,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
644,AP001,30-08-2019,10.11,23.08,23.03,14.19,14.12,24.24,0.45,16.84,23.09,0.13,0.99,0.13,37,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,08. Aug,2019,3. Monsoon,Weekday,Regular day,Acceptable
683,AP001,08-10-2019,23.31,39.09,2.21,12.18,8.29,17.46,0.55,18.77,31.69,0.05,1.04,0.3,50,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
684,AP001,09-10-2019,27.63,44.01,3.3,11.48,8.92,17.92,0.89,18.89,31.23,0.15,1.48,0.26,78,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
685,AP001,10-10-2019,21.05,31.3,5.93,14.29,12.62,11.94,0.7,12.85,24.81,0.16,2.59,0.27,45,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
686,AP001,11-10-2019,18.12,33.96,5.09,11.78,10.49,12.69,0.46,14.24,17.41,0.12,2.45,0.54,43,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
687,AP001,12-10-2019,7.09,24.44,2.65,7.41,6.2,10.75,0.65,13.87,29.37,0.14,1.13,0.27,72,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
688,AP001,13-10-2019,7.08,21.25,3.19,7.96,6.83,9.64,0.45,13.99,26.75,0.05,1.45,0.37,46,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
689,AP001,14-10-2019,9.79,26.48,3.35,11.9,9.14,8.4,0.65,14.02,30.06,0.08,1.85,0.39,74,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
690,AP001,15-10-2019,32.29,56.07,2.67,12.02,8.66,12.43,0.72,15.53,47.76,0.37,4.97,0.46,55,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
691,AP001,16-10-2019,40,67.65,3.08,13.18,9.6,12.31,0.64,15.3,51.95,0.34,4.49,0.32,72,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
692,AP001,17-10-2019,19.31,36.71,5.32,13.02,11.34,10.32,0.52,11.22,28.81,0.26,4.8,0.42,51,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
693,AP001,18-10-2019,9.48,25.78,3.47,11.3,8.92,9.41,0.58,12.14,27.95,0.13,2.5,0.32,43,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
694,AP001,19-10-2019,13.78,24.72,3.08,10.61,8.24,10.25,0.47,11.83,29.61,0.21,3.14,0.24,41,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
695,AP001,20-10-2019,8.12,21.82,1.93,7.85,5.75,8.66,0.53,11.39,34.36,0.08,2,0.18,52,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
696,AP001,21-10-2019,9.99,25.65,3.25,12.56,9.33,8.36,0.72,8.72,29.54,0.2,3.97,0.22,72,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
697,AP001,22-10-2019,9.29,20.41,8.72,16.43,15.93,7.32,0.59,11.26,25.66,0.25,2.18,0.28,44,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
698,AP001,23-10-2019,11.75,23.54,3.84,13.51,10.4,8.03,0.72,10.68,23.48,0.15,1.74,0.16,71,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
699,AP001,24-10-2019,7.14,23.73,4.15,11.84,9.76,7.79,0.5,8.21,28.73,0.19,1.11,0.23,40,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
700,AP001,25-10-2019,7.53,26.41,3.75,10.7,8.83,7.21,0.46,5.29,25.04,0.14,1.46,0.16,39,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
701,AP001,26-10-2019,11.82,27.75,3.59,11.1,8.92,7.35,0.72,9.54,24.82,0.2,3.1,0.22,69,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
702,AP001,27-10-2019,18.57,36.29,3,9.97,7.46,8.32,0.76,14.66,22.53,0.23,3.37,0.22,49,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
703,AP001,28-10-2019,38.32,53.68,3.85,9.76,8.42,7.89,0.55,18.55,30.26,0.24,2.71,0.17,67,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
704,AP001,29-10-2019,19.51,39.12,3.98,13.01,10.25,8.33,0.65,15.46,29.36,0.22,3.84,0.24,48,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
705,AP001,30-10-2019,18.54,35.57,6.02,13.63,12.23,8.18,0.62,12.08,28.76,0.2,2.33,0.22,48,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
706,AP001,31-10-2019,12.01,28.41,7.47,13.82,13.43,6.44,0.64,11.34,25.6,0.27,4.01,0.29,45,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,10. Oct,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
707,AP001,01-11-2019,12.95,35.12,6,13.44,12.11,6.68,0.58,12.65,31.2,0.17,2.21,0.2,64,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
708,AP001,02-11-2019,18.41,39.48,7.8,11.45,12.51,7.12,0.6,11.51,31.08,0.16,1.6,0.16,49,Good,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
709,AP001,03-11-2019,42.98,74.55,5.08,15.53,12.48,9.29,0.67,12.3,45.78,0.31,2.35,0.18,74,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekend,Regular day,Acceptable
710,AP001,04-11-2019,56.76,101.39,4.62,20.7,14.85,10.74,0.68,17.89,41.87,0.44,5.99,0.21,94,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
711,AP001,05-11-2019,78.45,137.41,6.19,26,19.23,11.21,0.82,29.06,42.11,0.59,5.45,0.28,122,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Unacceptable
712,AP001,06-11-2019,89.53,148.15,4,22.79,15.39,13,0.89,20.75,42.72,0.79,9.7,0.27,190,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Unacceptable
713,AP001,07-11-2019,85.95,135.44,4.35,24.78,16.8,13.37,1.04,15.74,47.62,0.58,5.05,0.22,198,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Unacceptable
714,AP001,08-11-2019,81.5,128.86,3.06,20.13,13.3,13.9,0.93,21.32,52.53,0.46,4.72,0.17,174,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Unacceptable
715,AP001,09-11-2019,77.93,128.41,2.23,14.09,9.4,13.92,0.75,20.18,58.79,0.59,4.45,0.19,168,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekend,Regular day,Unacceptable
716,AP001,10-11-2019,51.46,82.75,1.84,12.24,8.01,11.48,0.64,11.75,44.89,0.49,2.46,0.12,126,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekend,Regular day,Unacceptable
717,AP001,11-11-2019,39.26,68.41,2.81,16.23,10.92,10.87,0.67,10.97,39.44,0.33,2.9,0.11,77,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
718,AP001,12-11-2019,37.5,69.2,4.33,20.42,14.47,10.74,0.91,11.84,34.42,0.22,2.58,0.16,94,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
719,AP001,13-11-2019,45.41,76.67,2.6,14.75,10.05,10.82,0.64,13.6,50.03,0.26,4.34,0.1,73,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
720,AP001,14-11-2019,50.33,91.06,3.02,16.68,11.42,10.46,0.93,10.82,59.48,0.36,2.64,0.24,101,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Unacceptable
721,AP001,15-11-2019,60.86,97.67,2.41,13.27,9.11,10.84,0.8,15.36,60.81,0.28,3.78,0.11,100,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
722,AP001,16-11-2019,64.88,104.25,2.5,15.42,10.32,11.54,1.04,15.4,47.96,0.35,4.66,0.17,115,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekend,Regular day,Unacceptable
723,AP001,17-11-2019,63.97,109.47,2.43,18.14,11.62,11.38,0.83,22.37,37.65,0.21,4.76,0.12,127,Moderate,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekend,Regular day,Unacceptable
724,AP001,18-11-2019,42.45,72.25,2.7,14.32,9.89,10.74,0.81,15.71,37.44,0.16,2.7,0.14,90,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
725,AP001,19-11-2019,62.31,89.89,2.51,14.9,10.06,12.77,1,16.91,49.95,0.22,1.34,0.18,98,Satisfactory,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,5. Western,11. Nov,2019,4. Post-Monsoon,Weekday,Regular day,Acceptable
